id	doi	title	author	journaltitle	volume	issue	pubdate	pagerange	publisher	type	reviewed.work	abstract
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/202	doi	Literature in England	R Howarth	Southerly	14	3	1953-09-01	202-203	publisher	type	reviewed-work	url
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/204	doi	Aids to vision	Jack Lindsay	Southerly	14	3	1953-09-01	204-205	publisher	type	reviewed-work	url
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/205	doi	Correspondence	NULL NULL	Southerly	14	3	1953-09-01	205	publisher	type	reviewed-work	url
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/205	doi	Australian literature: Notes	NULL NULL	Southerly	14	3	1953-09-01	205-209	publisher	type	reviewed-work	url
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/209	doi	Notes and comments	NULL NULL	Southerly	14	3	1953-09-01	209-210	publisher	type	reviewed-work	url
data/Southerly/Vol14/No3/1953/Sthrly1953V014N03/210	doi	Publications received	NULL NULL	Southerly	14	3	1953-09-01	210-211	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/214	doi	Katharine Susannah Prichard: The colour in her work	Henrietta Drake-Brockman	Southerly	14	4	1953-12-01	214-219	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/219	doi	Ballet des religieuses	Brian Vrepont	Southerly	14	4	1953-12-01	219	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/220	doi	The novels of Katharine Susannah Prichard	G Wilkes	Southerly	14	4	1953-12-01	220-231	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/231	doi	Endimanche	R Crossland	Southerly	14	4	1953-12-01	231	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/232	doi	End of section	Eric Lambert	Southerly	14	4	1953-12-01	232-238	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/239	doi	Lady Gregory and W. B. Yeats	T Kiernan	Southerly	14	4	1953-12-01	239-251	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/251	doi	Song in autumn	Robert FitzGerald	Southerly	14	4	1953-12-01	251	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/252	doi	Modern Ecstasy	Robert FitzGerald	Southerly	14	4	1953-12-01	252-256	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/256	doi	Sophocles	J Quincey	Southerly	14	4	1953-12-01	256-258	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/259	doi	Poetry and music	Ronald McCuaig	Southerly	14	4	1953-12-01	259-261	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/261	doi	Exiles in Australia	L Howarth	Southerly	14	4	1953-12-01	261-262	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/262	doi	Nature magnified	John McKellar	Southerly	14	4	1953-12-01	262-264	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/264	doi	Book notes	NULL NULL	Southerly	14	4	1953-12-01	264-266	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/266	doi	Bernard O'Dowd	NULL NULL	Southerly	14	4	1953-12-01	266-267	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/267	doi	Reflections on vision	Norman Lindsay	Southerly	14	4	1953-12-01	267	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/269	doi	J. Howlett-Ross	NULL NULL	Southerly	14	4	1953-12-01	269	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/269	doi	James Francis Dwyer	NULL NULL	Southerly	14	4	1953-12-01	269	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/269	doi	Louis Lavater	NULL NULL	Southerly	14	4	1953-12-01	269	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/270	doi	Guy Innes	Walter Stone	Southerly	14	4	1953-12-01	270	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/270	doi	J. H. M. Abbott	NULL NULL	Southerly	14	4	1953-12-01	270	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/270	doi	Kate Baker	NULL NULL	Southerly	14	4	1953-12-01	270	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/270	doi	Sydney partrige	NULL NULL	Southerly	14	4	1953-12-01	270	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/271	doi	Australian literature: Notes	NULL NULL	Southerly	14	4	1953-12-01	271-274	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/275	doi	Notes and comments	NULL NULL	Southerly	14	4	1953-12-01	275-279	publisher	type	reviewed-work	url
data/Southerly/Vol14/No4/1953/Sthrly1953V014N04/279	doi	Publications received	NULL NULL	Southerly	14	4	1953-12-01	279	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/002	doi	D. H. Lawrence in Australia - some unpublished correspondence	H Priday	Southerly	15	1	1954-03-01	2-7	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/008	doi	Cricket in the valley	E Webster	Southerly	15	1	1954-03-01	8	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/009	doi	The old man and the birds	Warren Denning	Southerly	15	1	1954-03-01	9-11	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/012	doi	Aftermath	Hal Porter	Southerly	15	1	1954-03-01	12-13	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/013	doi	White cat	Eric Rolls	Southerly	15	1	1954-03-01	13	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/014	doi	Propertius' memento mori	L Allen	Southerly	15	1	1954-03-01	14-15	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/016	doi	Vance Palmer as novelist	John McKellar	Southerly	15	1	1954-03-01	16-25	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/025	doi	A man who died in a public park	Sydney Finlayson	Southerly	15	1	1954-03-01	25	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/026	doi	Weary of the tides	E Webster	Southerly	15	1	1954-03-01	26	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/027	doi	The lover reads the clairvoyant theory of perception	Ian Mudie	Southerly	15	1	1954-03-01	27	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/027	doi	Variations on a bugle tune	Max Dunn	Southerly	15	1	1954-03-01	27	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/028	doi	Story and theme	H Oliver	Southerly	15	1	1954-03-01	28-31	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/031	doi	Symbolic dreams	Peter Hopegood	Southerly	15	1	1954-03-01	31-34	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/035	doi	Running reading	R Howarth	Southerly	15	1	1954-03-01	35-37	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/037	doi	A stirring in the coffee cups	Ray Mathew	Southerly	15	1	1954-03-01	37-38	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/038	doi	Short story parade	Marjorie Barnard	Southerly	15	1	1954-03-01	38-39	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/040	doi	Epigrams and translations	R Morrison	Southerly	15	1	1954-03-01	40-41	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/041	doi	Pastoral sympathy	Ken Levis	Southerly	15	1	1954-03-01	41-42	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/042	doi	From and after the Chinese	Martin Haley	Southerly	15	1	1954-03-01	42-43	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/044	doi	Today and today...	Rosemary Dobson	Southerly	15	1	1954-03-01	44	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/044	doi	Short views	NULL NULL	Southerly	15	1	1954-03-01	44-52	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/053	doi	Life's highway	E Brady	Southerly	15	1	1954-03-01	53-58	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/058	doi	One man's view of E. J. Brady	Oscar Mendelsohn	Southerly	15	1	1954-03-01	58-61	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/061	doi	Correspondence	NULL NULL	Southerly	15	1	1954-03-01	61-63	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/063	doi	Dora Wilcox	F Hooper	Southerly	15	1	1954-03-01	63-65	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/065	doi	Australian literature, 1953	NULL NULL	Southerly	15	1	1954-03-01	65-69	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/069	doi	Australian literature: Notes	NULL NULL	Southerly	15	1	1954-03-01	69-72	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/073	doi	Notes and comments	NULL NULL	Southerly	15	1	1954-03-01	73-74	publisher	type	reviewed-work	url
data/Southerly/Vol15/No1/1954/Sthrly1954V015N01/075	doi	Publications received	NULL NULL	Southerly	15	1	1954-03-01	75	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/078	doi	Summer night	E Schlunke	Southerly	15	2	1954-06-01	78-87	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/087	doi	Fear	Kevin Collopy	Southerly	15	2	1954-06-01	87	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/088	doi	The dinner	A Hope	Southerly	15	2	1954-06-01	88-89	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/089	doi	A song of Spring, in Autumn	Breffni Hosking	Southerly	15	2	1954-06-01	89	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/090	doi	The effect of changing patterns of thought on modern poetry	Howard Sergeant	Southerly	15	2	1954-06-01	90-97	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/097	doi	Newport reef	Lex Banning	Southerly	15	2	1954-06-01	97	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/098	doi	The conqueror	John Thompson	Southerly	15	2	1954-06-01	98-101	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/101	doi	Album piece	Ray Mathew	Southerly	15	2	1954-06-01	101	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/102	doi	Life and death of Francis Adams	Vance Palmer	Southerly	15	2	1954-06-01	102-108	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/108	doi	Promise and achievement	Robert FitzGerald	Southerly	15	2	1954-06-01	108-111	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/111	doi	Stories within stories	P Elkin	Southerly	15	2	1954-06-01	111-114	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/114	doi	Australian adventure	Ken Levis	Southerly	15	2	1954-06-01	114-116	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/116	doi	Orchids and Penguins	T Moore	Southerly	15	2	1954-06-01	116-118	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/119	doi	Sydney university: A centenary publication	R Morrison	Southerly	15	2	1954-06-01	119-120	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/120	doi	Shakespearian vision	Herbert Piper	Southerly	15	2	1954-06-01	120-122	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/123	doi	Short views	NULL NULL	Southerly	15	2	1954-06-01	123-133	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/133	doi	An impression of Dylan Thomas	David Rowbotham	Southerly	15	2	1954-06-01	133-135	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/135	doi	Correspondence	NULL NULL	Southerly	15	2	1954-06-01	135-136	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/136	doi	The English association: Syllabuses for 1954	NULL NULL	Southerly	15	2	1954-06-01	136	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/137	doi	Studies in Australian literature	NULL NULL	Southerly	15	2	1954-06-01	137	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/138	doi	Australian literature: Notes	NULL NULL	Southerly	15	2	1954-06-01	138-145	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/146	doi	Notes and comments	NULL NULL	Southerly	15	2	1954-06-01	146-150	publisher	type	reviewed-work	url
data/Southerly/Vol15/No2/1954/Sthrly1954V015N02/150	doi	Publications received	NULL NULL	Southerly	15	2	1954-06-01	150-151	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/154	doi	The late professor E. R. Holme	R Howarth	Southerly	15	3	1954-09-01	154-155	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/154	doi	The late professor E. R. Holme	H Oliver	Southerly	15	3	1954-09-01	154-155	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/154	doi	The late professor E. R. Holme	T Herring	Southerly	15	3	1954-09-01	154-155	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/156	doi	Some notes on the themes and language of 'Finnegans Wake'	Clement Semmler	Southerly	15	3	1954-09-01	156-171	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/171	doi	Patriot	Ian Mudie	Southerly	15	3	1954-09-01	171	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/172	doi	Election day	David Martin	Southerly	15	3	1954-09-01	172-179	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/179	doi	Soldier farmer	Hal Porter	Southerly	15	3	1954-09-01	179	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/180	doi	The effect of changing patterns of thought on modern poetry ('concluded')	Howard Sergeant	Southerly	15	3	1954-09-01	180-187	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/187	doi	To a pioneer	Eric Irvin	Southerly	15	3	1954-09-01	187	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/188	doi	Chronicler of Quongdong	S Lee	Southerly	15	3	1954-09-01	188-191	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/191	doi	Australian speech	John McCallum	Southerly	15	3	1954-09-01	191-193	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/193	doi	Lady pioneer	T Herring	Southerly	15	3	1954-09-01	193-195	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/195	doi	Eroticism and erudition	H Oliver	Southerly	15	3	1954-09-01	195-196	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/196	doi	Short views	NULL NULL	Southerly	15	3	1954-09-01	196-199	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/199	doi	Book notes	NULL NULL	Southerly	15	3	1954-09-01	199-201	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/201	doi	The English association: Annual dinner	Ruth Bedford	Southerly	15	3	1954-09-01	201-204	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/204	doi	The passage to forty-seven	Hugh McCrae	Southerly	15	3	1954-09-01	204-209	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/209	doi	The prose of Hugh McCrae	R Howarth	Southerly	15	3	1954-09-01	209-213	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/213	doi	The significance of Joseph Furphy in Australian literature	R Boyer	Southerly	15	3	1954-09-01	213-216	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/216	doi	Tom Collins, Lyre-bird	H Oliver	Southerly	15	3	1954-09-01	216-217	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/217	doi	Firmin McKinnon	NULL NULL	Southerly	15	3	1954-09-01	217	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/217	doi	J. J. Stable	NULL NULL	Southerly	15	3	1954-09-01	217	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/218	doi	Beatrice Grimshaw	NULL NULL	Southerly	15	3	1954-09-01	218-219	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/219	doi	Arthur Groom	NULL NULL	Southerly	15	3	1954-09-01	219	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/219	doi	Australian literature: Notes	NULL NULL	Southerly	15	3	1954-09-01	219-225	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/225	doi	Notes and comments	NULL NULL	Southerly	15	3	1954-09-01	225-227	publisher	type	reviewed-work	url
data/Southerly/Vol15/No3/1954/Sthrly1954V015N03/227	doi	Publications received	NULL NULL	Southerly	15	3	1954-09-01	227	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/230	doi	The beginning of a long holiday	Hal Porter	Southerly	15	4	1954-12-01	230-239	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/239	doi	Amends to ladies	NULL NULL	Southerly	15	4	1954-12-01	239	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/240	doi	Colonial house	Louis Johnson	Southerly	15	4	1954-12-01	240-241	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/241	doi	The railway line	David Rowbotham	Southerly	15	4	1954-12-01	241	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/242	doi	Within	Sydney Finlayson	Southerly	15	4	1954-12-01	242	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/242	doi	The ape	Brian Vrepont	Southerly	15	4	1954-12-01	242	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/243	doi	Morning tea	Jean Rosen	Southerly	15	4	1954-12-01	243-251	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/251	doi	The lamp	Brian Vrepont	Southerly	15	4	1954-12-01	251	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/252	doi	Postscript	Margaret Irvin	Southerly	15	4	1954-12-01	252-253	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/253	doi	But the alarm always rings	Ian Mudie	Southerly	15	4	1954-12-01	253	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/254	doi	This valley	David Rowbotham	Southerly	15	4	1954-12-01	254	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/254	doi	Slander	NULL NULL	Southerly	15	4	1954-12-01	254	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/255	doi	Two translations	Lex Banning	Southerly	15	4	1954-12-01	255	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/255	doi	Two translations	Alex Diamantis	Southerly	15	4	1954-12-01	255	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/256	doi	Australian staple	C O'Brien	Southerly	15	4	1954-12-01	256-261	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/261	doi	Thorns in the editorial cushion	H Oliver	Southerly	15	4	1954-12-01	261-263	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/263	doi	Short views	NULL NULL	Southerly	15	4	1954-12-01	263-268	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/268	doi	Marcus Clarke's “For the Term of his Natural Life,”	R Howarth	Southerly	15	4	1954-12-01	268-276	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/277	doi	Kenneth (Seaforth) Mackenzie: An appreciation	Colin Roderick	Southerly	15	4	1954-12-01	277-280	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/280	doi	Life's highway	E Brady	Southerly	15	4	1954-12-01	280-290	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/290	doi	The background of 'Herridge of reality swamp'	F Hooper	Southerly	15	4	1954-12-01	290-291	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/292	doi	Chester Wilmot	NULL NULL	Southerly	15	4	1954-12-01	292	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/292	doi	William Hay's old homes	Nancy Cato	Southerly	15	4	1954-12-01	292	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/293	doi	S. R. Simmons	Walter Stone	Southerly	15	4	1954-12-01	293	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/293	doi	Miles Franklin	NULL NULL	Southerly	15	4	1954-12-01	293	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/293	doi	Jack McLaren	NULL NULL	Southerly	15	4	1954-12-01	293	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/293	doi	Australian literature: Notes	NULL NULL	Southerly	15	4	1954-12-01	293-300	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/300	doi	Notes and comments	NULL NULL	Southerly	15	4	1954-12-01	300-301	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/301	doi	One hundred poems	NULL NULL	Southerly	15	4	1954-12-01	301-303	publisher	type	reviewed-work	url
data/Southerly/Vol15/No4/1954/Sthrly1954V015N04/303	doi	Publications received	NULL NULL	Southerly	15	4	1954-12-01	303-304	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/002	doi	Uncles and others: 1. 'Captain Bunderby'	Norman Lindsay	Southerly	16	1	1955-03-01	2-6	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/006	doi	Camel	David Rowbotham	Southerly	16	1	1955-03-01	6	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/007	doi	Henry Handel Richardson's myself when young: A possible interpretation of its omissions	J Horner	Southerly	16	1	1955-03-01	7-11	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/011	doi	Taillez Hu	Peter Hopegood	Southerly	16	1	1955-03-01	11	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/012	doi	The farmer's tale	Randolph Stow	Southerly	16	1	1955-03-01	12	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/013	doi	J. J. Hardie, observer of the Inland	James Devaney	Southerly	16	1	1955-03-01	13-16	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/016	doi	To R.G.H.	Martin Haley	Southerly	16	1	1955-03-01	16	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/017	doi	A comparison of Easters	David Hutchison	Southerly	16	1	1955-03-01	17	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/018	doi	Communication and the exhaustion of a style	R Fitzgerald	Southerly	16	1	1955-03-01	18-24	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/024	doi	Australian drama	W Cassidy	Southerly	16	1	1955-03-01	24-25	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/025	doi	The poetry yield	David Campbell	Southerly	16	1	1955-03-01	25-30	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/030	doi	Life in universities and on the goldfields	Margaret Walkom	Southerly	16	1	1955-03-01	30-31	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/032	doi	The vision and the way	Elyne Mitchell	Southerly	16	1	1955-03-01	32-35	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/035	doi	Northern natives	Frederick Macartney	Southerly	16	1	1955-03-01	35-38	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/038	doi	Short views	NULL NULL	Southerly	16	1	1955-03-01	38-50	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/050	doi	J. J. Quinn	Walter Stone	Southerly	16	1	1955-03-01	50	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/050	doi	Book notes	NULL NULL	Southerly	16	1	1955-03-01	50-53	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/053	doi	Australian literature, 1954	NULL NULL	Southerly	16	1	1955-03-01	53-55	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/055	doi	Australian literature: Notes	NULL NULL	Southerly	16	1	1955-03-01	55-57	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/057	doi	Editorial announcement	NULL NULL	Southerly	16	1	1955-03-01	57	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/057	doi	English association: Sydney branch syllabus for 1955	H Butterley	Southerly	16	1	1955-03-01	57-58	publisher	type	reviewed-work	url
data/Southerly/Vol16/No1/1955/Sthrly1955V016N01/058	doi	Notes and comments	NULL NULL	Southerly	16	1	1955-03-01	58	publisher	type	reviewed-work	url
